STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL041C,Zamość,2019,,116806.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL041C,Zamość,2020,,85792.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL042C,Chełm,2017,,41182.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL042C,Chełm,2018,,40059.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL042C,Chełm,2019,,35069.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL042C,Chełm,2020,,24443.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL047C,Łomża,2017,,27743.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL047C,Łomża,2018,,32930.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL047C,Łomża,2019,,35173.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL047C,Łomża,2020,,23295.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL048C,Leszno,2017,,28345.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL048C,Leszno,2018,,17245.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL048C,Leszno,2019,,17711.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL048C,Leszno,2020,,14011.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL053C,Gdynia,2017,,315679.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL053C,Gdynia,2018,,330360.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL053C,Gdynia,2019,,341618.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL053C,Gdynia,2020,,212939.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL054C,Sosnowiec,2017,,72803.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL054C,Sosnowiec,2018,,83331.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL054C,Sosnowiec,2019,,74364.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL054C,Sosnowiec,2020,,44152.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL055C,Gliwice,2017,,224374.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL055C,Gliwice,2018,,241696.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL055C,Gliwice,2019,,242947.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL055C,Gliwice,2020,,119288.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL056C,Zabrze,2017,,140002.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL056C,Zabrze,2018,,156095.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL056C,Zabrze,2019,,141770.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL056C,Zabrze,2020,,62170.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL057C,Bytom,2017,,50817.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL057C,Bytom,2018,,53527.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL057C,Bytom,2019,,61041.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL057C,Bytom,2020,,48594.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL058C,Bielsko-Biała,2017,,242157.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL058C,Bielsko-Biała,2018,,241602.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL058C,Bielsko-Biała,2019,,261139.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL058C,Bielsko-Biała,2020,,141680.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL059C,Ruda Śląska,2017,,73541.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL059C,Ruda Śląska,2018,,65020.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL059C,Ruda Śląska,2019,,59169.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL060C,Rybnik,2017,,43728.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL060C,Rybnik,2018,,40131.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL060C,Rybnik,2019,,34722.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL060C,Rybnik,2020,,17848.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL061C,Tychy,2017,,107445.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL061C,Tychy,2018,,110413.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL061C,Tychy,2019,,110131.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL061C,Tychy,2020,,50507.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL062C,Wałbrzych,2017,,119921.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL062C,Wałbrzych,2018,,118918.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL062C,Wałbrzych,2019,,134975.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL062C,Wałbrzych,2020,,76642.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL063C,Elbląg,2017,,151977.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL063C,Elbląg,2018,,154021.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL063C,Elbląg,2019,,142614.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL063C,Elbląg,2020,,82646.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL064C,Włocławek,2017,,71787.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL064C,Włocławek,2018,,76699.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL064C,Włocławek,2019,,72331.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL064C,Włocławek,2020,,36932.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL065C,Tarnów,2017,,89504.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL065C,Tarnów,2018,,85993.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL065C,Tarnów,2019,,82396.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL065C,Tarnów,2020,,48729.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL066C,Chorzów,2017,,102987.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL066C,Chorzów,2018,,122292.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL066C,Chorzów,2019,,124208.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL066C,Chorzów,2020,,48271.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL067C,Legnica,2017,,148580.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL067C,Legnica,2018,,159283.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL067C,Legnica,2019,,153704.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL067C,Legnica,2020,,66653.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL068C,Grudziądz,2017,,86007.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL068C,Grudziądz,2018,,103550.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL068C,Grudziądz,2019,,112035.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PL068C,Grudziądz,2020,,72682.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2015,,53074176.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2016,,59122640.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2017,,65385210.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2018,,67662103.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2019,,70158964.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT,Portugal,2020,,25798299.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2015,,12259033.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2016,,13452473.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2017,,15167589.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2018,,15842859.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2019,,16780035.00,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2001V,Total nights spent in tourist accommodation establishments,PT001C,Lisboa (greater city),2020,,4425742.00,,,,,
